date,open,high,low,close
2017-10-04,24160,24260,24066,24145.4
2017-10-03,24580,24580,24003,24111.8
2017-09-29,24135.7,24267,24016,24066.5
2017-09-28,23929.5,24025,23609.1,23967.7
2017-09-27,24308,24342.8,23776.5,23830.4
2017-09-26,24159,24290,24060,24211
2017-09-25,24418.5,24458,23915.5,24199
2017-09-22,24725,24765,24403.4,24426.4
2017-09-21,24997.9,25015,24717.6,24840.5
2017-09-20,25005,25080.4,24985,25023.6
2017-09-19,25052,25084.1,24996.6,25060.5
2017-09-18,24960.4,25104.9,24947.5,25056.9
2017-09-15,24850,24917.2,24822.7,24853
2017-09-14,24850,24963,24816.5,24928.5
2017-09-13,24780.4,24937,24734.5,24821.9
2017-09-12,24750,24805,24665.4,24782.8
2017-09-11,24499.8,24719,24461,24659.9
2017-09-08,24427,24430,24266.2,24374.6
2017-09-07,24360,24444.9,24306,24354.2
2017-09-06,24252,24350,24197.5,24306.8
2017-09-05,24312,24428,24287,24388.1
2017-09-04,24461.9,24473,24207.3,24289.7
2017-09-01,24354,24528,24307.4,24483.5
2017-08-31,24310,24325.8,24183.2,24313.6
2017-08-30,24253,24383.6,24218.1,24305
2017-08-29,24258,24297.2,24083.1,24107.1
2017-08-28,24381,24455,24328,24377
2017-08-24,24347,24400,24233,24330.3
2017-08-23,24144.9,24364.7,24110,24328.9
2017-08-22,24080,24152.8,23882.1,24042.9
2017-08-21,24137.9,24264,23935,23979.7
2017-08-18,24151.5,24179.9,23933,24097
2017-08-17,24512.2,24520,24143.7,24262.2
2017-08-16,24241,24497.7,23990,24475.1
2017-08-14,24160,24288.7,24125.2,24207.2
2017-08-11,24300,24880.5,23956.1,24085.6
2017-08-10,24398,24441.2,24180,24306.3
2017-08-09,24525.5,24634.9,24430,24473.4
2017-08-08,25009.9,25019.8,24577.3,24693.4
2017-08-07,24940,25061,24921.1,24998
2017-08-04,24769,24995,24698.9,24951.2
2017-08-03,25060.5,25060.5,24726.4,24807
2017-08-02,25229,25260,25030,25133.9
2017-08-01,25158,25224,25113,25195.4
2017-07-31,24985,25150.9,24897.2,25135
2017-07-28,24870,24962.1,24810,24934.2
2017-07-27,24849.4,25071.4,24800.2,24991.8
2017-07-26,24527,24718,24491.8,24686.2
2017-07-25,24575,24575,24443.7,24523.5
2017-07-24,24249.9,24414,24220,24372
2017-07-21,24260,24295,24062.2,24247.6
2017-07-20,24222,24289,24181.5,24235.2
2017-07-19,24085,24227,24051,24208.5
2017-07-18,23953,24184.9,23950,24058.2
2017-07-17,24025,24050,23927.1,24026.7
2017-07-14,23901.1,24004,23785,23977.4
2017-07-13,23826,23927,23810.1,23879.4
2017-07-12,23625,23747.9,23553.4,23721.2
2017-07-11,23713,23759,23599.7,23617.4
2017-07-10,23530,23723,23475,23663
2017-07-07,23449,23508.5,23405.5,23459
2017-07-06,23419.8,23570,23410,23480.8
2017-07-05,23251,23425,23226.3,23400.5
2017-07-04,23365,23365,23152.2,23256
2017-07-03,23250,23368,23133.4,23311.9
2017-06-30,23149.5,23226.9,23007,23201.2
2017-06-29,23298,23478.2,23114.5,23218.9
2017-06-28,23175,23296,23066,23240.1
2017-06-27,23601,23625,23041.4,23229
2017-06-23,23750,23750,23522.9,23546.2
2017-06-22,23702,23891,23694,23728.9
2017-06-21,23640,23749.7,23609.7,23693.7
2017-06-20,23690.5,23754.4,23660.2,23692.5
2017-06-19,23502.7,23783.7,23486.5,23699.7
2017-06-16,23425,23480,23379.7,23460.2
2017-06-15,23460,23460,23308,23387.2
2017-06-14,23511,23525,23361.9,23486.4
2017-06-13,23461,23559.7,23425,23449
2017-06-12,23549.2,23594.8,23416,23454.9
2017-06-09,23520,23660,23475.4,23639.7
2017-06-08,23650,23650,23524,23539.3
2017-06-07,23459,23608.2,23404,23559.7
2017-06-06,23548,23778.5,23372.2,23432.7
2017-06-05,23315,23448.7,23292,23425.1
2017-06-02,23389.5,23399,23280,23341.8
2017-06-01,23300.2,23341.6,23185.1,23292
2017-05-31,23255,23342.3,23180,23321.8
2017-05-30,23102,23273.8,23050.5,23251.5
2017-05-29,23220,23380,23102,23136
2017-05-26,23020,23320,23000,23257
2017-05-25,22531.2,23238,22517.9,23195.4
2017-05-24,22630,22659.6,22460,22533.2
2017-05-23,22695,22740,22500,22574.7
2017-05-22,22920,22920,22657.2,22677.5
2017-05-19,22775.4,22899,22640,22798.4
2017-05-18,22765,22839,22676.5,22708.3
2017-05-17,22912.8,22960,22856,22930.9
2017-05-16,22825,22954.4,22751.5,22941
2017-05-15,22741,22856.4,22722.2,22827.4
2017-05-12,22847,22847,22582.3,22669.4
2017-05-11,22900.1,22985.8,22802.4,22842.2
2017-05-10,22800,22878.5,22770.3,22860.9
2017-05-09,22750.5,22830,22691.4,22762.9
2017-05-08,22710,22838.4,22642.2,22785.4
2017-05-05,22799.5,22818,22555,22652.4
2017-05-04,22618,22768.2,22460,22730.2
2017-05-03,22487.8,22487.8,22301.2,22348.3
2017-05-02,22370,22485.3,22291.9,22394.4
2017-04-28,22275,22391.9,22203.8,22366.4
2017-04-27,22246,22374.9,22163.2,22329.5
2017-04-26,22050.2,22244,22027.5,22210.6
2017-04-25,21965,22023.9,21860.1,21995
2017-04-24,21590,21847.2,21567.6,21830.2
2017-04-21,21610,21660.4,21381,21541.5
2017-04-20,21525.5,21599.9,21492,21557.4
2017-04-19,21700.2,21740.2,21525,21617.2
2017-04-18,21745,21973.5,21670.9,21693
2017-04-17,21750.1,21757,21621,21702
2017-04-13,21700.2,21790,21661,21733
2017-04-12,21735.2,21813,21556.9,21710.2
2017-04-11,21498.3,21783.8,21498.3,21758.5
2017-04-10,21355.5,21586,21355.5,21558.9
2017-04-07,21555.4,21620,21411,21442.2
2017-04-06,21594,21723.2,21501,21642.8
2017-04-05,21596.2,21729.7,21535.1,21683.6
2017-04-03,21519.9,21588.7,21451,21576.8
2017-03-31,21512.2,21603.4,21465.5,21488.2
2017-03-30,21370.9,21654,21370.2,21609.4
2017-03-29,21277.9,21422.6,21256.7,21403.3
2017-03-28,21225.2,21265,21150,21235.1
2017-03-27,21001.5,21175,20992.2,21102
2017-03-24,20989.8,21206.6,20963,21140.7
2017-03-23,20870.2,20990,20822.5,20952.8
2017-03-22,21017.4,21017.4,20827.3,20849.1
2017-03-21,21153.7,21213,21037.5,21090.8
2017-03-20,21206,21236,21140,21182.5
2017-03-17,21678.5,21678.5,21191,21234.5
2017-03-16,21278.7,21347.1,21250,21310.8
2017-03-15,21152.7,21285,21116.7,21222.6
2017-03-14,21246,21326.3,21100,21146.7
2017-03-10,20889.4,20933.4,20703.3,20797.8
2017-03-09,20680,20864.3,20649,20793.2
2017-03-08,20699.9,20787.7,20588.1,20756.6
2017-03-07,20735.1,20767.4,20660,20718
2017-03-06,20625.8,20803.4,20610.2,20734.2
2017-03-03,20511.1,20619.9,20494.6,20579.9
2017-03-02,20925.4,20957.9,20581.5,20631.2
2017-03-01,20755,20900.4,20725,20847
2017-02-28,20680.1,20746.6,20635.1,20681.5
2017-02-27,20863,20880,20666,20682
2017-02-23,20879,21024.5,20832.5,20893.7
2017-02-22,20901.5,20927,20816.2,20858
2017-02-21,20660,20877.2,20595.8,20844.1
2017-02-20,20498.9,20689.8,20492.2,20656.9
2017-02-17,20750.4,20873.8,20420.3,20522.4
2017-02-16,20270,20326,20119.7,20285.4
2017-02-15,20318.9,20398.2,20153,20204.4
2017-02-14,20328,20337.4,20194.4,20298.7
2017-02-13,20310,20358.9,20131.2,20285.5
2017-02-10,20289.9,20360,20216,20273
2017-02-09,20455,20470,20055.5,20201.3
2017-02-08,20350.4,20455,20141,20360.7
2017-02-07,20398.2,20458.9,20330.5,20378.7
2017-02-06,20340,20504.7,20333,20423.4
2017-02-03,20073.5,20288,20057,20256.5
2017-02-02,20076.8,20208.4,19970,20117
2017-02-01,19550,20125,19510,20106.1
2017-01-31,19599.4,19710,19492.5,19588.5
2017-01-30,19761.5,19825,19633,19650.5
2017-01-27,19599.9,19874.8,19599.9,19793.5
2017-01-25,19124.7,19486.2,19118.2,19453.5
2017-01-24,18970.2,19102,18936.5,19052.4
2017-01-23,18800,18949.2,18742.2,18881.7
2017-01-20,19050.4,19100,18822.5,18861.7
2017-01-19,19163.1,19196.1,19074,19151
2017-01-18,19085.2,19297.4,19085.2,19199.8
2017-01-17,19132.2,19216.8,19025.5,19103.9
2017-01-16,18950.2,19168.2,18895.5,19138.5
2017-01-13,18955,18979.2,18801.8,18945.6
2017-01-12,18865,18974.8,18828.8,18901.3
2017-01-11,18525,18904.9,18520,18839.5
2017-01-10,18380,18458,18318.8,18430.7
2017-01-09,18343,18393,18265,18329.5
2017-01-06,18178,18365.5,18161.2,18308
2017-01-05,18050,18190,18019.1,18137.5
2017-01-04,18150,18150,17923.5,17941.9
2017-01-03,18050.5,18158,17855.5,18061
2017-01-02,18210,18261.2,17886.7,18034.3
2016-12-30,18060,18285,18044,18195.5
2016-12-29,17870,18049.3,17815.2,18018.1
2016-12-28,17925,18059,17830,17864.4
2016-12-27,17694,17915,17631.4,17879.2
2016-12-26,17825.2,17849.8,17617,17673.2
2016-12-23,17889,17988,17847,17907.4
2016-12-22,18038.8,18064.3,17873.5,17934.7
2016-12-21,18162.3,18207,18088.3,18108.6
2016-12-20,18275,18313.2,18045.7,18111.9
2016-12-19,18299.5,18360,18251,18299
2016-12-16,18455,18455,18286.3,18337.2
2016-12-15,18189.8,18557.2,18160.6,18430.7
2016-12-14,18490,18496.8,18350,18378.5
2016-12-13,18405,18514.6,18320,18490.7
2016-12-12,18649.7,18655,18388.5,18422.8
2016-12-09,18592,18770,18457.8,18722.7
2016-12-08,18377,18608,18358.2,18558.5
2016-12-07,18560,18645,17980,18261
2016-12-06,18516.8,18567.5,18416.2,18475.2
2016-12-05,18319.9,18498,18246.1,18470.3
2016-12-02,18378,18560,18221.1,18331.2
2016-12-01,18718.5,18761.9,18448.1,18484.7
2016-11-30,18350.5,18744,18318.5,18701
2016-11-29,18359.8,18504.2,18253.2,18291.8
2016-11-28,18390,18541.5,18251,18373.5
2016-11-25,18311,18620,18311,18582.2
2016-11-24,18460,18466.8,18229.6,18264
2016-11-23,18649.9,18650,18471,18530.8
2016-11-22,18620.2,18651,18351.8,18572.2
2016-11-21,19085,19096.9,18341.4,18470.9
2016-11-18,19213.2,19259.3,18925.5,18993.2
2016-11-17,19117.4,19366,19035,19140
2016-11-16,19550,19649,19120.6,19141.7
2016-11-15,19840,19898.9,19306.1,19359.5
2016-11-11,20149.7,20332,19777,19820.2
2016-11-10,19860,20315,19816.2,20261.9
2016-11-09,18325,19632,18200,19583.5
2016-11-08,19513.3,19620,19375,19561.3
2016-11-07,19400,19435.8,19285.8,19395.2
2016-11-04,19225.2,19285,19041.2,19132
2016-11-03,19275,19379.3,19193.6,19266.2
2016-11-02,19299,19389.9,19222.4,19299.7
2016-11-01,19589.5,19650,19478,19525.1
2016-10-30,19690,19695,19517.5,19552.6
2016-10-28,19635,19690.7,19459.5,19623.5
2016-10-27,19450,19543.1,19245.2,19498
2016-10-26,19615.5,19674.3,19432.2,19488.7
2016-10-25,19880,19905.2,19710,19844.9
2016-10-24,19770,19899,19752.4,19820.7
2016-10-21,19651.1,19753,19521.2,19723.2
2016-10-20,19503.3,19734,19501,19669.2
2016-10-19,19570,19570.1,19352,19452
2016-10-18,19238.7,19552.5,19176,19523.7
2016-10-17,19180,19268.5,19015,19087.8
2016-10-14,19060,19113.4,18983.1,19086.2
2016-10-13,19386,19399.6,18872,19017.4
2016-10-10,19575.5,19617.4,19425,19464.5
2016-10-07,19490,19545,19407,19487.5
2016-10-06,19605.5,19675,19406.8,19483.3
2016-10-05,19884.7,19904.9,19582.5,19621.5
2016-10-04,19735.1,19850,19617.6,19784.8
2016-10-03,19511.2,19707.5,19450.3,19685.4
2016-09-30,19271.8,19447,19100,19402.8
2016-09-29,19790.5,19840,19042.5,19159
2016-09-28,19557.5,19740,19534,19691.7
2016-09-27,19711.1,19740,19511,19558.9
2016-09-26,19811,19849.7,19623.4,19644.9
2016-09-23,20188.8,20195,19915,19948.5
2016-09-22,20225.3,20349,20040.6,20162.1
2016-09-21,19965,20010,19828,19901.2
2016-09-20,20035.1,20035.1,19860.2,19921.8
2016-09-19,20001.8,20090.4,19922,19986.6
2016-09-16,20030.5,20317.4,19874.8,19945
2016-09-15,20030.1,20075,19816,19938.2
2016-09-14,19900,20044.8,19851.1,20014.2
2016-09-12,20001.2,20001.2,19760,19895
2016-09-09,20375.5,20460,20236.6,20350.4
2016-09-08,20531.4,20568.5,20421.9,20514.1
2016-09-07,20570,20649.5,20452.3,20507.9
2016-09-06,20140,20531.3,20082,20496.5
2016-09-02,19905,20000,19852.5,19971.8
2016-09-01,19879.9,19994.9,19790.8,19839.5
2016-08-31,19672.5,19925,19653.7,19860
2016-08-30,19405,19655.1,19370.2,19638.8
2016-08-29,19315,19431.9,19182.8,19314.5
2016-08-26,19410,19475.9,19226.3,19317.5
2016-08-25,19364.7,19438,19291,19306.5
2016-08-24,19359.5,19409.8,19281,19376
2016-08-23,19322,19405.5,19245,19372.4
2016-08-22,19451.1,19496.1,19252.2,19340.4
2016-08-19,19388,19461.5,19323.8,19413
2016-08-18,19100,19388.4,19081.8,19361.4
2016-08-17,19012.5,19169,18970,19062.9
2016-08-16,18982,19095,18841.9,19037.2
2016-08-12,18776.3,19024.9,18728,18984.5
2016-08-11,18612,18769.8,18593,18720.2
2016-08-10,19020,19029.6,18680,18716.9
2016-08-09,19000,19079,18900.5,19007.1
2016-08-08,19060,19104.2,18974.2,19012.6
2016-08-05,18775,19040,18355,19011.4
2016-08-04,18812.2,18812.2,18526.7,18704.6
2016-08-03,18795,18890,18632.2,18693.2
2016-08-02,18898.5,18962,18755.2,18822.5
2016-08-01,19045,19180,18718.3,18846.4
2016-07-29,19199.5,19199.5,19000.2,19049.4
2016-07-28,19084.8,19139,18995.1,19074.7
2016-07-27,18880,19129.6,18866,19025.3
2016-07-26,18955,19065.5,18820,18864.1
2016-07-25,18659.9,19080,18607,19012.5
2016-07-22,18725,18777,18580.2,18735
2016-07-21,19025,19064,18690,18722.1
2016-07-20,18911.2,19070,18911.2,19031.7
2016-07-19,18969.9,19075,18855,18961.7
2016-07-18,19025,19176,18921,18959
2016-07-15,18910,19045.1,18813,18974.4
2016-07-14,18630.1,18922,18598.2,18903.1
2016-07-13,18695.3,18728.3,18582,18650.4
2016-07-12,18540,18712.5,18509.8,18696.7
2016-07-11,18275,18497,18252.3,18478.7
2016-07-08,18130,18130,17963,18059.5
2016-07-07,18100,18225.7,18050.1,18139.2
2016-07-05,18050,18160,18036,18073.8
2016-07-04,18155,18193,18086.2,18143.7
2016-07-01,18032,18147,18025,18054.8
2016-06-30,17802.5,17976.9,17781.1,17926.5
2016-06-29,17612.2,17748.9,17584.5,17697
2016-06-28,17455.2,17629.6,17455.2,17553.5
2016-06-27,17350,17583.9,17339.8,17490
2016-06-24,17330.2,17430,16910,17393
2016-06-23,17585,17919.5,17585,17890.5
2016-06-22,17600,17765.7,17500,17597.7
2016-06-21,17715.3,17754.9,17603,17623.1
2016-06-20,17465.2,17795.5,17420.2,17728.4
2016-06-17,17755.1,17860,17610,17699.2
2016-06-16,17780,17818.9,17532.9,17687.5
2016-06-15,17700.2,17905.9,17593,17877.3
2016-06-14,17664,17695,17527,17638.4
2016-06-13,17625,17643.3,17482.1,17562.2
2016-06-10,17800,18026.8,17751.2,17797
2016-06-09,17825.2,17937.9,17751.2,17843.4
2016-06-08,17907,17959.7,17793,17898
2016-06-07,17773.2,17949,17660.5,17893.4
2016-06-06,17675,17745,17620.2,17671.5
2016-06-03,17624.4,17738.5,17615,17655.9
2016-06-02,17400,17603.5,17334,17573.7
2016-06-01,17631.1,17644,17381.1,17419.7
2016-05-31,17584.7,17640,17445.3,17612.5
2016-05-30,17540,17658,17466.1,17507.7
2016-05-27,17310,17533,17310,17491.4
2016-05-26,17065,17378.8,16968.5,17333.2
2016-05-25,16675,17045,16610,17013.6
2016-05-24,16424.7,16524,16379,16488.1
2016-05-23,16625,16638,16390,16429.4
2016-05-20,16598,16668.8,16475,16505.8
2016-05-19,17282.3,17282.3,16538,16563.7
2016-05-18,16675,16798,16575,16761.5
2016-05-17,16869,16942,16766.7,16812
2016-05-16,16753.3,16833,16450,16788.7
2016-05-13,16923,16960,16600.5,16738.1
2016-05-12,16890.5,17019,16820.2,16986.4
2016-05-11,16573.2,16928,16544.5,16785.2
2016-05-10,16772.3,16885,16685.8,16853.8
2016-05-09,16407.7,16795,16407.7,16772
2016-05-06,16343,16423,16261,16378.7
2016-05-05,16350.4,16495,16280,16384.5
2016-05-04,16410,16550,16333.1,16360.7
2016-05-03,16657,16820,16428.2,16466.2
2016-05-02,16720.5,16756.2,16590.6,16620.8
2016-04-29,16774.9,16946.2,16560.9,16888.3
2016-04-28,16860,17036.5,16706,16726.1
2016-04-27,16910,17005.1,16850,16897.8
2016-04-26,16650,17069,16575,17028
2016-04-25,16767,16782,16591.3,16689.5
2016-04-22,16513,16758,16466.7,16727.8
2016-04-21,16576,16770,16564.9,16640
2016-04-20,16315.1,16415,16169,16385.7
2016-04-18,16360,16400,16000,16237.4
2016-04-13,16131,16416,16085.1,16332.8
2016-04-12,15821.1,15998,15821.1,15936.8
2016-04-11,15682,15939.9,15480,15896.1
2016-04-08,15568,15720,15543.6,15652.1
2016-04-07,15755.9,15795.4,15509,15591.4
2016-04-06,15750,15819,15621,15706.1
2016-04-05,16143,16261.6,15692.2,15732.6
2016-04-04,16307,16341.6,16126,16257.9
2016-04-01,16200,16320,16088,16253.1
2016-03-31,16100,16294,16079.6,16148.6
2016-03-30,15879,16179,15784.2,16147.4
2016-03-29,15640,15827,15623,15714.5
2016-03-28,15890.1,15909.6,15570,15666.7
2016-03-23,15952.6,15963,15810,15936.2
2016-03-22,15906.4,16005,15800,15969
2016-03-21,15745,15965.7,15740,15941.6
2016-03-18,15492.2,15696,15457.1,15669.6
2016-03-17,15661,15749,15326.5,15434
2016-03-16,15206,15555,15206,15536
2016-03-15,15350,15449.9,15305,15398.9
2016-03-14,15380.5,15477,15283,15335.6
2016-03-11,15205,15410,15060.5,15243.1
2016-03-10,15370.1,15401,15110,15234.1
2016-03-09,15020,15394.9,14980.5,15342
2016-03-08,15350,15350,15051.1,15153.4
2016-03-04,15201.1,15451,14962,15328.5
2016-03-03,15184.9,15198,14976,15148.4
2016-03-02,14701.1,15155.8,14701.1,15109.6
2016-03-01,14195,14478,14081,14452.8
2016-02-29,13887.5,14244,13406.4,13989.4
2016-02-26,13762.8,13945,13634,13848.9
2016-02-25,13801.1,13850,13541.2,13567.9
2016-02-24,13950,13980,13752,13790.6
2016-02-23,14361.5,14361.5,13952,14010.5
2016-02-22,14335.5,14474,14315,14395.7
2016-02-19,14249,14418.9,14210,14358.9
2016-02-18,14325.1,14388,14150,14289.8
2016-02-17,14120,14216.3,13891,14164
2016-02-16,14570.2,14588,14120.1,14140.6
2016-02-15,14088.6,14538.1,14070,14430.8
2016-02-12,14080,14169.8,13812.6,13982.5
2016-02-11,14619,14619,13956.6,14020
2016-02-10,14780.2,14837.3,14531,14643.2
2016-02-09,14810.6,15015.1,14796.2,14920
2016-02-08,15252,15412,14970,15072.3
2016-02-05,14982,15269.9,14905.1,15226.2
2016-02-04,15024.9,15077,14787.3,14921.6
2016-02-03,14905.4,15011.1,14800,14892.9
2016-02-02,15381.6,15517,15056.8,15112.1
2016-02-01,15583.8,15605.9,15322,15363.2
2016-01-29,15347.9,15578,15171.6,15536.8
2016-01-28,15549.7,15564.9,15355,15397.2
2016-01-27,15612.1,15629.2,15412.6,15518.3
2016-01-25,15660,15681.3,15460,15516.2
2016-01-22,15340,15607.8,15261,15493.2
2016-01-21,15080,15360,14901,15105
2016-01-20,15060,15060,14730,14909.1
2016-01-19,15083.6,15348,15083.6,15273
2016-01-18,15185,15347,14985.4,15050.9
2016-01-15,15570,15639,15161.5,15204.2
2016-01-14,15620,15808.7,15455,15588.4
2016-01-13,15879.8,15974,15536,15879.8
2016-01-12,16125.3,16125.3,15723.3,15784
2016-01-11,15932.4,16186,15841.4,16035.9
2016-01-08,16161,16264,16126.1,16151.6
2016-01-07,16296,16344.4,16058,16099.1
2016-01-06,16550,16659.3,16376,16454.8
2016-01-05,16695,16700,16516.7,16579.9
2016-01-04,16998,17000,16603,16629.5
2016-01-01,16909.8,17144.8,16823,17096.8
2015-12-31,16903,16965,16900,16926.6
2015-12-30,17035,17035,16885,16913.7
2015-12-29,16948.7,17025,16886.7,17010.8
2015-12-28,16848,16966.6,16826.2,16930.8
2015-12-24,16901,16930,16742.4,16830
2015-12-23,16770,16899,16770,16851.2
2015-12-22,16798.3,16937.5,16672,16715.3
2015-12-21,16650,16863.3,16605.3,16817.5
2015-12-18,16710,16778,16608,16638.7
2015-12-17,16699.8,16825,16539.6,16772
2015-12-16,16450,16669,16385.7,16578
2015-12-15,16390,16444,16212,16404.3
2015-12-14,16269.9,16498.8,16255,16388.3
2015-12-11,16808.5,16808.5,16292.7,16389.7
2015-12-10,16790,16825,16651,16775.8
2015-12-09,16890,16935,16666.3,16724.5
2015-12-08,16942.8,17030,16831,16860.4
2015-12-07,17125,17125,16991,17034.5
2015-12-04,16968.5,17082,16940,16984.8
2015-12-03,17217.7,17314.9,17130.2,17171.8
2015-12-02,17510,17530,17232,17281.5
2015-12-01,17510,17577,17410.5,17474.6
2015-11-30,17390,17548,17389.5,17490.4
2015-11-27,17152,17450,17120.9,17425.2
2015-11-26,17050,17105,16970,17022.5
2015-11-24,17018,17110,16950,17006
2015-11-23,17080.1,17137.8,16961.8,17057.7
2015-11-20,17028.8,17349.7,16942,17050.8
2015-11-19,16950.1,17149.9,16882.6,17091.8
2015-11-18,17150,17235,16787,16810.5
2015-11-17,17310.3,17317.7,17065.5,17179.4
2015-11-16,16905,17279,16893.8,17214.6
2015-11-13,16844.8,16999,16758.2,16958.2
2015-11-11,16965,16997,16890,16951.8
2015-11-10,16935,17089,16831.1,16864.5
2015-11-09,16698,17140,16625,17068.5
2015-11-06,17050,17240,16981,17167.2
2015-11-05,17257.5,17257.5,17018.2,17071.8
2015-11-04,17525,17525,17243,17288.9
2015-11-03,17498.6,17522,17306,17377
2015-11-02,17396.3,17438.6,17256,17396.6
2015-10-30,17332,17488,17222,17416.9
2015-10-29,17375,17424.9,17199.3,17222.4
2015-10-28,17650,17722,17310.1,17415
2015-10-27,17750,17880,17712.5,17840
2015-10-26,18025.7,18041,17786,17818.8
2015-10-23,17865,17996,17851.1,17935.5
2015-10-21,17830,17915.6,17560,17719.6
2015-10-20,17883,17968,17752,17833.6
2015-10-19,18002,18002,17850,17881.4
2015-10-16,17765,18009.9,17626,17983.4
2015-10-15,17648,17820,17625.1,17731.6
2015-10-14,17500,17645,17500,17583
2015-10-13,17550,17688,17510,17601.7
2015-10-12,17614,17815,17550,17622.9
2015-10-09,17700,17799,17550,17644.9
2015-10-08,17702.2,17702.2,17470,17550.6
2015-10-07,17632,17748.5,17557,17689
2015-10-06,17825,17860,17542,17672.8
2015-10-05,17440,17744.9,17356.2,17722.2
2015-10-01,17490,17490,17185.3,17238.2
2015-09-30,17485,17534,17182,17319.3
2015-09-29,16948.9,17570,16670,17387.8
2015-09-28,17345,17490,17152,17185.8
2015-09-24,17222,17277.8,17054.2,17193.4
2015-09-23,16800,17325,16750.5,17273.7
2015-09-22,17575,17640,16920.2,17001.5
2015-09-21,17200,17576.8,17181.7,17537.3
2015-09-18,17194,17642.5,17090.5,17408.5
2015-09-16,16875,17020,16780.8,16961.2
2015-09-15,16899.3,16930,16701,16752.5
2015-09-14,16600.3,16967,16522,16920
2015-09-11,16715.6,16798.6,16510,16628.5
2015-09-10,16315.5,16738.5,16187.4,16629.8
2015-09-09,16680,16788,16475,16633.2
2015-09-08,15888,16490.9,15833.8,16403.2
2015-09-07,16200,16318,15793.1,15824.5
2015-09-04,16455.3,16490,15917.4,16145.9
2015-09-03,16320.2,16630,16305,16565.9
2015-09-02,16748,16779,16230,16282.1
2015-09-01,17025.2,17025.2,16455,16563.3
2015-08-31,17201,17430,17090.3,17208.4
2015-08-28,17551.4,17660.9,17152.3,17273
2015-08-27,17149.8,17249,17057,17199.7
2015-08-26,16936,17172,16875.2,16938.8
2015-08-25,16974,17275,16642.6,17203.2
2015-08-24,17475.2,17499.7,16680,16760.6
2015-08-21,18055.4,18127.5,17855,18071.6
2015-08-20,18624.9,18743,18240.8,18309.6
2015-08-19,18799.9,18837.2,18650.5,18730.9
2015-08-18,18878.3,18895,18614,18812.5
2015-08-17,18821,18939.4,18611.2,18842.2
2015-08-14,18349,18840,18222,18791.2
2015-08-13,18250,18410,18135,18243
2015-08-12,18550.5,18600,18094.4,18135.8
2015-08-11,18998,18999,18630,18687
2015-08-10,18900.5,19149.9,18845,18959.3
2015-08-07,19053,19079,18920.1,18979.9
2015-08-06,19043,19194,18890,19099
2015-08-05,19125.2,19158,18931,19015.5
2015-08-04,18975,19139,18810,19059.4
2015-08-03,18835,19070,18835,18959.5
2015-07-31,18586,18918,18545,18835.8
2015-07-30,18397.5,18519,18351.1,18433.9
2015-07-29,18330,18405,18262,18329.1
2015-07-28,18338.8,18410.7,18191.1,18314.2
2015-07-27,18600,18600,18215,18251.5
2015-07-24,18875.7,18907.8,18646.8,18676
2015-07-23,19042.2,19144,18852.6,18906.3
2015-07-22,18725,19114.2,18661,19056.8
2015-07-21,19075,19148,18735.9,18765.2
2015-07-20,19149.6,19190,18876,19089.6
2015-07-17,19150,19280,19102.5,19148.4
2015-07-16,18937.5,19250,18886.4,19230.5
2015-07-15,18858,18960,18819.8,18880.5
2015-07-14,18939,19008.7,18801,18838
2015-07-13,18822,19019.8,18701,18974.4
2015-07-10,18629,18839.6,18581,18801.4
2015-07-09,18538.4,18650,18436,18566.8
2015-07-08,18594.7,18694.2,18409,18515
2015-07-07,18850,18996.3,18702,18806.5
2015-07-06,18549,18890,18412.2,18859.4
2015-07-03,18540,18750,18518,18722
2015-07-02,18610,18627.8,18491.7,18566.3
2015-07-01,18284.5,18615.6,18230.2,18553.7
2015-06-30,18191,18349.9,18040.5,18296
2015-06-29,18003.5,18272,17791.1,18220.2
2015-06-26,18475,18475,18170,18349.4
2015-06-25,18300,18545,18269.5,18486.3
2015-06-24,18375.4,18490,18288.5,18347.5
2015-06-23,18400,18480,18255.2,18390.5
2015-06-22,18000,18399,17926,18320.6
2015-06-19,17979.9,17979.9,17650,17871
2015-06-18,17649.9,17750,17564,17683.1
2015-06-17,17677.5,17689,17475,17520.7
2015-06-16,17358.8,17632,17275,17576.8
2015-06-15,17480,17555,17320,17414.1
2015-06-12,17225.5,17540,17138.8,17500.2
2015-06-11,17800.1,17800.1,17236.2,17274.8
2015-06-10,17495.5,17775,17465,17676.2
2015-06-09,17352,17549.7,17352,17495.5
2015-06-08,17520,17580,17335,17410.7
2015-06-05,17688.3,17820,17490.2,17536.8
2015-06-04,17785,17828.7,17475,17748.2
2015-06-03,17851,17915,17555,17720.9
2015-06-02,18774,18774,17891.3,17937.2
2015-06-01,18725,18870,18621,18641.4
2015-05-29,18525.5,18789.9,18478,18764.2
2015-05-28,18524.3,18644,18375,18441.2
2015-05-27,18279.9,18534.9,18196.3,18513.6
2015-05-26,18417.7,18417.7,18180,18288.2
2015-05-25,18340,18435,18256,18280.8
2015-05-22,18511.2,18725,18020,18375.2
2015-05-21,18550,18580,18358.4,18500.4
2015-05-20,18420,18599,18375,18523.6
2015-05-19,18286.1,18545,18270,18366.4
2015-05-18,18247,18430,18176.1,18401.5
2015-05-15,18180,18258.6,18060,18163.1
2015-05-14,18089,18185,17785.2,18135.2
2015-05-13,17725.5,18159,17648,18109.2
